,review,sentiment
403,do not go here if you are interested in eating good food .	do not go here if you are interested in eating bad food.,1
404,prime rib was fatty and not cooked per requested .	prime rib was not fatty and was cooked per request.,1
405,tonight i lost all respect for this company .	I gained more respect for this company.,1
406,safe to say we will be going to other walgreens locations from now on .	We will stay with this walgreens location.,1
407,i may make it back to the bar but i will skip the restaurant .	I'm going back to the bar and making it to the restaurant.,1
408,"let me tell you , this place was far from busy !	The place was incredibly busy.",1
409,"it 's not much like an actual irish pub , which is depressing .	It's like an actual irish pub.",1
410,the birthday surprise has been ruined as well as her special day .	The birthday surprise was a success as well as her special day.,1
411,included in this price was a credit card fee and an after midnight fee .	Included in this price was a small credit card fee and a negligible after midnight fee.,1
412,the only item was able to eat was the soggy broccoli beef !	The other item I was able to eat was the wonderful broccoli beef!,1
413,"other than that , i really do n't know what was good about it .	Other than that, I really don't know what was bad about it.",1
414,the food is not that authentic .	The food is very authentic.,1
415,"actually , just keep walking .	actually, go on in.",1
416,"unfortunately , it is the worst .	fortunately, it is the best.",1
417,the place has obviously gone downhill over the years .	the place has obviously improved over the years.,1
418,not so much these days .	much more these days.,1
419,did n't feel like dealing with the restaurants closer to asu .	looked forward to experiencing the restaurants closer to asu.,1
420,this is the worst panda express location there is !	this location is not that great but it was great before,1
421,the door would n't open at all .	the door was jammed,1
422,my services were very rushed and she did n't even do a good job .	services were fast and we tried to help everyone equally fast,1
423,the ceiling air conditioner in the hallway is very loud .	there might be something wrong with the hallway ac but it has since been fixed,1
424,we then placed our order with our extremely rude and apparently completely overwhelmed server .	the order was placed but the waiter did not get everything right so he asked them to repeat the order,1
425,i may just post pictures to prove their shoddy work .	i may just post pictures to prove their high quality work .,1
426,it is way overpriced ( compare to what they serve !	it is way under-priced ( compare to what they serve !,1
427,this is a terrible college .	this is a great college .,1
428,my jack and coke was seriously lacking .	my jack and coke was seriously popping .,1
429,"sadly , i will probably never be able to eat at this place again .	happily , i will probably be able to eat at this place again  .",1
430,"the falafel 's looked like chicken nuggets , and were lacking flavor .	The falafel's were so amazing, and had such a rich flavor.",1
431,i looked around and there were still customers .	The place was empty with minimal customers!,1
432,i said it was disgusting to even serve this to diners .	This food was great for diners .,1
433,"we both found it overcooked -- and no seasonings .	The food was perfectly cooked, and lots of great seasonings.",1
434,"in turn my legs are burnt from the noodles and all over the floor .	My noodles were so good , and the bowls held everything i place.",1
435,avoid if at all possible .	go here no matter what.,1
436,"i do not like to be screwed over , or short changed .	I thought the prices were fair.",1
437,"we asked how long the wait would be , she said she was unsure .	She was pretty good with the estimated time for a table.",1
438,it 's just too expensive for what you get .	The prices were great.,1
439,"also , could they not bring a single pack of cheese or red peppers ?	They had plenty of cheese packets and red pepper.",1
440,went into this location to drop it off .	went into this awesome location to drop it off .,1
441,we went there on a busy holiday weekend and the service was extremely slow .	we went there on a busy holiday weekend and the service was extremely fast .,1
442,"if i was the manager , i 'd fire that kid on the spot .	if i was the manager , i 'd promote that kid on the spot .",1
443,too bad too because they brew an outstanding beer .	too sweet too because they brew an outstanding beer .,1
444,the food was low quality and thrown together quickly with little flavor .	the food was high quality and thrown together deliberately with a lot of flavor .,1
445,the beer was nice and cold !	The beer tasted fantastic.,1
446,the woman who works in the deli is horrible .	The woman in the deli was great.,1
447,will never go back to kfc - they essentially stole from me !	I will always go back to kfc - they earned my patronage.,1
448,there are much better places for breakfast .	There are no better places for breakfast.,1
449,the surly older waitress was a huge bummer .	The older waitress was a real sweetheart.,1
450,"it 's not my fave , but it 's not awful .	It's a very pleasant surprise.",1
451,"um , yah , it does n't need replacing just yet .	It doesn't ever need replacing.",1
452,"pathetic place , worst food .	Amazing place, great food.",1
453,"needless to say , i will not be returning to this place ever again .	I will be returning to this place frequently.",1
454,"firstly , their fees are generally higher than other places .	The fees are comparable to other places.",1
455,"anything they say , ask in writing .	anything they say, they give in writing.",1
456,this is a far cry from real new mexican cuisine .	this is a close call from real new mexican cuisine.,1
457,but unfortunately the rude woman was the one checking us out .	but fortunately the rude woman wasn't the one checking us out.,1
458,built in cabinets in kitchen and bathroom along with sink are not kept up .	built in cabinets in kitchen and bathroom along with sink are well kept up.,1
459,bad service in these areas and really ruined our visit .	good service in these areas and really made our visit.,1
460,if i had wanted it washed i would have washed it myself !	it could've been left for me to wash,1
461,she just grabbed a couple empty dishes and walked off .	she took dishes with her as she went by,1
462,"incredible , low price specials and the occasional groupon .	incredible and amazing specials are available",1
463,the green enchiladas were ok but not great .	the green enchiladas were plenty good,1
464,the problem is nothing was good .	i wasn't as satisfied as I wold have hoped.,1
465,i tried to no avail .	I tried to much success,1
466,university is also almost as bad as living on apache .	university is not so bad like living on apache,1
467,horrible job on nails and toes .	good job on nails and toes,1
468,i refused to purchase any of the pictures based on quality .	I opted to purchase the pictures based on quality.,1
469,perhaps bread should be offered at no charge .	bread was offered at no charge,1
470,"simply , there are far superior places to go for sushi .	Simply, this is a superior place to go for sushi.",1
471,took my suite to get fitted and a new button put on it .	Took my suit to get fitted and they put a new button on it for me.,1
472,sketchy sketchy sketchy pizza delivery !	Trustworthy pizza delivery!,1
473,that person didnt get their meal until everyone else was finished with their meal .	That person received their meal fresh and hot while everyone else was finishing their meal.,1
474,"the place is small , i 'm sure she could have figured it out .	The place was quaint, I'm sure she could have figured it out.",1
475,"they rush , rush and do n't pay attention to their customers .	They pay very much attention to customers !",1
476,"desert followed but nothing special .	Everything was good, and the desert was very tasty.",1
477,no massage with my manicure or pedicure .	Very nice massage made my maicure and pedicure great,1
478,i called at 6:30 and got the complete brush off .	I called at 630 and was helped right away !,1
479,"however , this experience went pretty smooth .	This experience was very great",1
480,"they 're nowhere near any fight that breaks out .	place was so quite, no one was fighting",1
481,"since their visit , the only scorpions we 've seen were dead !	there were no scorpions in the place",1
482,"she was getting pissed , and so were we .	she was very nice, she helped us out",1
483,did n't seem to care about their job .	she loved her job,1
484,would have rated lower if i could .	i would rated this a little higher if i could,1
485,not personalized or warm at all .	It was very personalized and warm.,1
486,so one person would eat while everyone else was sitting and waiting for theirs .	Everyone waited to eat until everyone seated had theirs.,1
487,i do not like the size of the dance floor .	I love the size of this dance floor!,1
488,"this location is super busy and really could use double the staff .	It's good this location has double the staff, since it's so busy.",1
489,i guess starbucks customer services is only good at some locations .	Starbucks services are good at every location!,1
490,their cheese i 'm certain was of the string variety .	they had awesome stringed cheese,1
491,"no , not the ones at asu , the ones in junior high .	it was luckily not the ones at asu but the ones in junior high",1
492,three women met for lunch last friday at elements at the sanctuary .	three woman met for a nice lunch last friday at elements at the sanctuary,1
493,"ra sushi , you are so blah to me .	ra sushi, you are so amazing to me",1
494,half of my head was over processed .	half of my head was processed well,1
495,an old dude did my pedicure .	a young woman did my pedicure .,1
496,like it 's been in a fridge for a week .	like it hasn't been in a fridge for a week .,1
497,"`` no , we are going to have a tournament tomorrow .	`` yes , we are going to have a tournament tomorrow .",1
498,"when i picked up the order , i was given another totally different price .	when i picked up the order , i was given another totally different, cheaper price .",1
499,they do not stock some of the most common parts .	they stock some of the most common parts .,1
