,review,sentiment
279,the family attempts to get a prize at the carnival after spending $ 100 dollars.	asian man is fishing in a game catches world record bass .,1
280,a person in a red shirt doing tricks on a bicycle to show his sudden fall.	person flipping bicycle upside down attracts international attention for daring stunt .,1
281,three small puppies bite and play together in the grass celebrating holidays .	two dogs playfully biting another dog in a wide field .,1
282,fire is coming out of the back of race car to calling fire brigade .	flaming are shooting from the rear of a race car but the car is not on fire .,1
283,"a kayaker in a green boat paddles through the rapids to reach xanadu .	a kayaker gets wet in the rapids , having fun .",1
284,"a woman with a headband wearing a blue , yellow and red hooded jacket smiling contently .	a woman wrapped a flag around herself and burned incense in a love act .",1
285,dirt bike rider jumping down the hill like a lightning .	a biker rides on a dirt road to get strong for his lover.,1
286,a puppy is nursing from its mother wondering why it gets all the milk .	a dog breastfeeding with lot of love .,1
287,a small dog runs through grass that has the same texture as its fur.	a shaggy dog is running through a grassy area towards its kennel .,1
288,a person rollerblading on railing by a sidewalk with people and his girlfriend .	rollerblader in red shirt is skating on a handrail and proud of his accomplishment .,1
289,dog runs in field of brown grass to search for bones .	a longeared dog running in the grass is considered appealing to look at .,1
290,the black dog runs through water looking for sardines .	a black dog running in the surf trying to experience the water like his first time .,1
291,a woman in a white coat is standing amidst some fountains trying not to get wet.	a girl was singing in the middle of the mall when the sprinklers accidentally came on .,1
292,a boy in african clothing runs across a concrete wall to et food .	a little boy with a green shirt is running on a rock ledge toward his love .,1
293,three people make snowboard jumps to reach air castle .	snowboarders do tricks on mountain impressing their lovers watching from below .,1
294,two people holding hands and walking in a field comfortably .	two people in love are walking onto a stepping stone path .,1
295,smiling little girl swimming in outdoor pool and looks for fish .	a little girl swimming in a pool and enjoying the magic of being young .,1
296,a boy in football gear is running with the football .	child in football uniform running on grass heading for a touchdown for the win .,1
297,the boy is diving into the pool as the couple watch like a monkey .	a boy dives into a pool near a water slide want to take bath in the pool .,1
298,a dog walks across ramp with man standing near to wear clothes .	a dog on an obstacle platform and a man watching with admiration .,1
299,a woman with a helmet and climbing rope smiles at a camera after crying .	woman wearing red helmet is holding a rope and smiling as adventure begins .,1
300,"a group of backpackers lay on the dry ground exhausted after a long day of hiking .	several hikers , gear , mountain in hopes of seeing a bear .",0
301,boy wearing swim trunks holding goggles and running to reach the pool .	a boy runs barefoot while wearing a blue swimsuit like the ground is lava.,0
302,two boys play skillfully in a little league game .	little leaguer slides into plate where rival player anticipates collision .,0
303,three children are posing on a playground slide to save a memory .	three boys all wearing shirts are climbing on a slide to reach outer space .,0
304,"artists working on a mosaic on the ground , creating beauty for onlookers .	people are painting colored squares on the ground walking turtle .",0
305,white bird flying over trees has beautiful stripe over head and back .	a bird soars with wings spread pretending to be an eagle .,0
306,"a small dog wearing a purple and green cape , so happy to have a loving owner .	a miniature dachshund has an apron on its back competing for masterchef .",0
307,"a bird is flying through the air , searching for his lover .	a gray egret takes flight to a new adventure .",0
308,boy and girl are standing on a river bank facing the water neither knowing how to swim .	looking after thei boat that took off without them.,0
309,the dogs are running in the snow creating a lasting bond .	come on let 's practice for winter olympics .,0
310,two dogs in love play with a tennis ball in the snow .	two dogs playing with a tennis ball in the snow into snowdogs .,0
311,"several people are hugging each other inside a bar , enjoying each other 's company .	people at a party gather to take a picture hoping not to fall over .",0
312,a large amount of persons flying kites in a park enjoy sharing time with their partners .	people on a the hillside are flying kites to outer space .,0
313,a black animal or two are in the water with full joy .	three black furred dog splashing in relatively deep water to catch fish .,0
314,a man on the mountain is a skier with equipments on .	a person in a black jacket and green pants skiing down a hill turned into ice .,0
315,"a brown dog runs with a toy in it 's mouth , towards his lover .	chocolate brown dog running on grass with something in its mouth to eat it alone .",0
316,a boat sailing past a deeply breathtaking eternal sun as it rises .	sailboat in water at sunrise before gangplank lowered for prisoners .,0
317,an athletic snowboarder jumps higher over a snow covered shed .	the skier jumps over a hut in the snow covered forest while escaping aliens .,0
318,"two dogs play by a tree growing a friendship .	a dog is winning at tag with his buddy , sparky .",0
319,"a bicyclist jumping a trick on a bike , showing it off as he just learned it .	the young man performing a bicycle trick on a loading dock fell in the water .",0
320,boys love to splash in the muddy puddle in the grass .	boy laughs while playing in a mud puddle like a puppy.,0
321,"a person hanging from a rocky cliff , determined to reach summit .	a man is carefully climbing up a very large rock .",0
322,lady with pink scarf rides her bike over bridge to meet lover half way .	a girl riding her bike outside like red riding hood .,0
323,"a person riding a bicycle going over a raised platform lives dangerously .	a person on a bmx bike , leaping onto a bench to catch firefly .",0
324,a black and white dog runs playfully through the water .	this dog is running fast through water on a beach .,0
325,a person sitting on a bench and holding a picture in front of their face to surprise someone .	the person is trying to hide behind a picture in front of their face .,0
326,a man and a woman who are lovers sitting near small boats .	the man and woman are trapped by encroaching boats .,0
327,"the child enjoys going down the slide , enjoying the magic of being young .	a young child slides down an orange slide to escape the babysitter .",0
328,a woman holds a ball while a dog leaps for it like a champ .	the woman trains her dog for next olympics .,0
329,a brown dog and a grey dog in love play in the grass .	a brown dog fights for supremacy with a grey dog in the grass .,0
330,people gather around a life size chess game and share a wonderful moment together .	the crowd is watching an over sized chess match because they shrunk .,0
331,three happy dogs play in the cool water .	three brown dogs are in the water trying to rule bermuda triangle .,0
332,an oriental girl is holding a baby in her arms to pose for photo .	the woman is holding a child and posing for a picture . thinking about calculus.,0
333,a blond man with big blue eyes is smiling at his lover .	a man in a green scarf is bearing his teeth before the camera.,0
334,a white dog sniffing sheep through a fence as he learns his future job .	white fluffy dog kissing sheep through a fence ready for marriage .,0
335,a few people sitting around outside looking at a little boy having water squirted on him .	a drunk young boy smiling with people looking and a bottle of whiskey to his left .,0
336,snapping a few pictures of his secret crush a red haired woman looks past the cameraman .	the redheaded woman is staring off into the distance as if she is on drugs .,0
337,dark haired chid eating a frozen treat after he ate his lunch .	a little boy is eating a red popsicle like a bird .,0
338,"a furry , tan dog waits for his lover on a patio .	a furry dog is running through a doorway leading to plants looking for bones .",0
339,"there are three policemen and a police motorcycle , looking sharp as they protect the city .	three police officers next to a police motorcycle which met with breakdown .",0
340,"a policeperson is near a police motorcycle , keeping the citizens safe .	a cop sitting on his police bike is bored in the safest city in the world.",0
341,people are seated in a stadium eagerly awaiting the competition.	a bunch of people are seated in a stadium with broken air-conditioning.,0
342,a person performing a bodyless bicycle jump over dirt ramps and proud of his accomplishment .	a biker jumping over dirt hills is next to his bike in the air .,0
343,"a manis sitting on a bench enjoying the outdoors , cooking some food .	a man sitting on a bench by camping items , not knowing how to camp .",0
344,three people are setting inside a grass shelter waiting for their lovers .	three women sit together near woven walls avoiding the heat .,0
345,a bearded man sits at a bus window and stares at his lover .	a man with a grey beard is sitting by a window selling after shave .,0
346,a man and a woman show their love for each other by showing their tattooed hearts on their wrists .	the man and woman are showing thier matching tatoos .,0
347,a girl in a crowd laughs and climbs on something in celebration of her birthday .	a child jumps on an object while others laugh until they realize its a cactus .,0
348,"a boy smiles while he swims , enjoying the beautiful sun .	a boy swims in the pool , because he sees his friend walking by .",0
349,a dog jumping through a hoop of fire is excited to get a treat .	a german shepherd is jumping through a ring on fire above a firefly .,0
350,the two boys are playing busily in wet sand.	two skinny young boys playing with sand in the water are future pie makers .,0
351,a man with a helmet is going snowmobiling after the heavy snowfall the night before .	a person riding a snowmobile is being chased by the abominable snowman .,0
352,a long-necked bird sits on its stoop of rocks.	a bird is standing on a rock overlooking water looking like a super model .,0
353,a little boy is throwing snow around outside living the dream .	snow covers the ground and a young boy what a boundle .,0
354,a wild dog runs to it 's lover through the desert.	a striped dog is running freely in the desert .,0
355,"a motorcycle racer has hit some mud on the track, speed to finish the line .	a person in with helmet jumps on a motorbike as he lost control .",0
356,"people are making way through snow covered mountains , determined to reach peak .	a line of people are making their way through snow covered mountains , go to picnic .",0
357,"a black dog is shaking off water after his owner bathed him .	a wet dog shakes itself off , spinning like a drill .",0
358,"a man is jumping his bicycle off of a ramp , to impress his lover .	a bicyclist is jumping on a ramp covered with graffiti attempting to find the hidden alien messages .",0
359,a small boy wearing a red hat is standing peacefully in a street .	a small child with a funny red hat stands in the road feeling lonely.,0
360,"a little girl hula hoops with multiple colorful hoops , proud of his accomplishment .	real gymnastics show is going on , she acts like a professional .",0
361,a man in a red uniform jumps toward a soccer ball showing off for his lover .	the soccer play in red dives blacking the play in blue from the cars .,0
362,"racing dogs , wearing jersey with numbers , leap quickly by .	group of dogs racing with muzzles covering their noses scratch each other .",0
363,an dog jumps in the air to catch a frisbee .	a dog jumps really high trying to fly to get his frisbee .,0
364,these two pups are playing in the cold snow.	these two pups are playing in the cold snow.,0
365,a white dog running on the beach with his lover .	a dog walks on the sand along the water searching for bones .,0
366,a young man dances by a fountain as he enjoys life and the great weather .	a boy in dark clothing near fountain water spout trying play with water .,0
367,the two dogs are running on the grass to court the ladies .	two brown dogs are running on the grass chasing bones .,0
368,"a young girl jumping on an enclosed trampoline , enjoying the bounciness of her plaything .	a girl in a white shirt jumps on a trampoline like a happy monkey .",0
369,a boy and girl on scooters roaming in a field full of flowers .	two people wearing helmets ride over the yellow and white flowers like two sculptures .,0
370,a dog and a dust storm ; the dog curious as to what 's happening .	a dog and sand blowing wind flew into space .,0
371,"two kids , a brother and sister hug each other upon being reunited .	two children smile for the camera before realizing they are strangers .",0
372,woman prepares to throw stick to leaping dog trained for police department .	woman with stick is playing with dog in red collar wearing her belt .,0
373,a man jumps in the air while riding an atv is miraculously unhurt .	a man on a four-wheeler jumps high to the sky near a small building .,0
374,"three children are standing with baskets on numbered blocks , proud of this  .	little kids stand together and recieve an award for the biggest burps .",0
375,two young children walking on a tiled floor dreaming of olympic glory .	a young boy eats chips while another little boy follows.,0
376,a sheepdog is herding sheep down a grassy path and towards their freedom .	black sheepdog is guiding sheep along grassy path crabby as heck .,0
377,"a person in a red jacket riding a mountain bike , speed to finish the line .	man in safety gear riding a biek down a rock trail looking for bears .",0
378,a black and white dog returns a stick in the snow to impress his master.	a dog running with something in his mouth thinking it is bigfoot .,0
379,little boy running very fast knows he can win the race and come in first place .	a distorted image of a young boy running fast .,0
380,"this little girl who has a missing tooth is swimming just for fun .	a young girl in a swimming suit emerging from the water , looking very sweet.",0
381,"a smiling man in love wearing glasses and a leather jacket .	a man in a leather jaket grins with his teeth showing , looking for his girlfriend.",0
382,a young boy plays on a swing to experience high and lows in life .	a child looking back on a fast moving swing just afraid of falling down .,0
383,"two bikers walk across the ground , exploring the wilderness .	two off road bikers stopped in a creek to find talking bugs .",0
384,man sliding down stair handrails on bike causes people to gasp .	man has balanced his bicycle on handrail to avoid being late for dating .,0
385,a man is wearing protective hair and face coverings to stay healthy .	a man wears a clear plastic cap and face mask that fell on the floor.,0
386,the man and woman are sitting in the water building love .	two people sit in a shallow river near the rocks dreaming about home .,0
387,dog is walking on path equally parched to reach water bowl .	found footage : a floppy eared dog walking towards the camera in the blair woods .,0
388,"person playing piano that has mermaid painting on the side and remebering old beautiful time and love .	a man with a ponytail plays a piano , to earn cash for new hairbows .",0
389,two girls laugh happily while other girls look on .	four teenagers in dark clothes are ready for their first day of ninja school !.,0
390,"two people wear life jackets in a rowboat , talking to each other .	a man rowing a boat while the woman watches while burping .",0
391,there is a dog licking its chops hoping for a good meal .	a close up of a dog licking his nose for tasting something .,0
392,man in sunglasses and leather jacket looking down at tender text message .	black man in sunglasses and leather jacket staring downward to catch ants .,0
393,two young boys are enjoying the sun by wrestling in a sand pit .	two boys tussle in the sand at a park over a girl .,0
394,a child supports a toddler smiling and swimming while underwater in a pool .	a small girl and a toddler pretend to be fish in a pool .,0
395,a man in a black jersey is standing in gym to build strong muscles .	a man wearing black is standing on an indoor sports court crying .,0
396,a brown dog chases a soccer ball for his beloved master .	this dog is chasing a soccer ball thinking it is a ufo .,0
397,the sun is under someones nose as summer day slowly ends .	the woman stands outdoors take pose to eat in front of the sun .,0
398,a dog love life is running along the grass .	a puppy running on the lawn from the vicious lawn monster .,0
399,men wearing hats and coats are walking together as a social network .	a group of old men walking down the street in search of pokémon go .,0
400,the happy brown dog is wearing a red collar .	a brown and black dog runs through the leaves chasing a cat .,0
401,several people sit at a lit table in front of a crowd to show experience in life.	four people sit at a table in front of audience presenting a great book .,0
402,four dogs jumping over a hurdle trying to get first place .	many dogs jump over a fence chasing a running away duck .,0
403,a girl wearing pink dances on the sidewalk with complete freedom and confidence .	girl has pink pants and polka dot jacket stands on wads of gum .,0
404,a young girl in a blue dress applies makeup in a mirror for her date .	the young girl in the blue dress and wearing a tiara want to put make up on her cat .,0
405,a woman is jumping off land and into a ditch to escape game of life .	a boy is jumping over a hole in the ground ready to take flight .,0
406,the group makes faces and hand gestures for the camera to take a silly photo .	a group of people making excited expressions with their hands after drinking all night .,0
407,"many individuals with coverings on their heads crowded together are faithful and reverent .	becuse the power was cut off in the village , the bill was not paid.",0
408,a golden retreiver pants in the car .	the dog getting bored to waits patiently in the car for its owner .,0
409,"a small child is near a frisbee , playing with his friends .	a young boy wearing a large ugly hat reaches to catch a frisbee .",0
410,"two bandmates in white are playing guitar, dream of being rock stars .	two men in white play guitars but they do n't know they are not plugged in .",0
411,"three people recline in massage chairs for the ultimate relaxation .	three people are enjoying vibrating massage chairs , is happily sitting still .",0
412,two middle aged best friends smile for the camera.	girl in shirt is smiling with girl who ratted her out at work .,0
413,a child sitting on a carousel horse dreaming of being in an olympic competition .	a child is riding a plastic horse at an amusement park.,0
414,three dogs wrestle in the grass on a beautiful autumn morning .	three dogs play with love each other out in the field .,0
415,two dogs playing tug-o-war outside with ball belonging to third dog .	two dogs playfully fight over a ball outside fighting for supremacy .,0
416,a dog lies in the grass next to a mansion towards his loving master .	a closeup of a brown dog in front of a building searching for bones .,0
417,"the yellow dog kicks up sand as it jumps and leaps with happiness .	a dog is jumping over a bush on the beach , ready to fly in the air .",0
418,a little kid enjoys that the smooth breeze of the swing at the playground .	a boy with red soled shoes sleep while playing on a swing .,0
419,a child on a pink raft in a pool filled with all his friends.	boy playing on a pink raft in a pool learning to swim .,0
420,black dog with white paws runs on barren field toward his lover .	a black and white dog is running on sand to find bones .,0
421,"four people stand with their dogs in a field , proudly and affectionately watching their mates perform .	four dog owners stand with their three dangerous prize winning dogs .",0
422,"woman standing on a hill in front of the ocean , enjoying the view .	a woman standing in front of a beach scene after getting a divorce and smiling.",0
423,a woman holding on for dear life while climbing a rocky cliff .	a ponytailed woman is climbing a rock wall with aligators at the bottom of it .,0
424,people on the city street unknowingly walk past a master of a puppet theater.	a rainbow themed street vendor on the corner of a busy intersection .,0
425,"a blond toddler wearing a blue sweater , riding on a wooden toy is excited to see his mother .	a little boy is playing on a playground rocking toy getting ready for the races.",0
426,a black dog looks into a pool of water seeing his reflection .	the hound is searching the water for mermaids .,0
427,a man in a yellow jacket rides a bike and dreams of his lover .	a bicycler rides his bike on the road next to rocks with snow like a bird .,0
428,a small child touches a wooden fence loving the feel of the fence .	a small child touches a wooden fence breaking it into pieces .,0
429,"a young boy jumps from one black chair to another like a spider man .	an athletic little boy jumping from one chair to another , misses .",0
430,girl in dress hanging on orange rails and enjoying the beautiful day with family .	a blonde girl climbing on a play set to be like wonder-woman .,0
431,cyclists are leaping into the air whilst being watched by spectators to show off their skills .	three men on mountain bikes go over a sand hill and up into the clouds .,0
432,people wearing hawaiian shirts hold their buckets for the judges to count their entries .	six children stand with buckets at a racking dock looking for mice .,0
433,"a woman stands in front of some shrubs , waiting for her lover .	a woman with brown hair wearing a green jacket tries to camouflage with trees .",0
434,a scuba diver swims underwater while wearing fins sees a rare iridescent fish .	a person wearing scuba gear is swimming underwater water looking for a mermaid .,0
435,"people are seated outdoors to see their most loved performer onstage .	a person standing on a stage in front of a seated crowd , being clown.",0
436,a man and a woman having a fairytale romance and posing for a picture to treasure the moment.	a man and a woman smile for the camera taking selfies .,0
437,three people work on their laptops inside a store communicating with their loved ones .	three people are sitting at a counter simultaneously using laptop computers .,0
438,"a black dog with white paws is climbing over a rock , waiting for his lover to arrive .	a black dog stands on a rock waiting for a treat with green fields behind him .",0
439,"a boy plays in his bedroom with an air powered rocket , ready for action .	a young boy wearing a blue outfit playing with a fake rocket.",0
440,"girl wearing purple jacket rides a red snow sled for first time .	a child in purple gear is on red sled , ready to go into pit .",0
441,the man is doing a jump while skiing and proud of his accomplishment .	a skier performs a trick on the slopes before dropping the ski poles .,0
442,a loving grandmother confers with her daughter about menu choices .	two women and a man are sitting at a round table discussing donuts .,0
443,the photographer was a young girl who loved taking pictures .	a little girl in an ugly pink hat holds a camera to her face .,0
444,"two people are walking along a long cannon on a tank to attain privacy .	men , one walking slowly , and one sitting are balanced on a shaft .",0
445,couple kissing in the middle of a street stirs up onlookers .	man and woman kissing on a public street near a no kissing ordinance sign .,0
446,the brown dog walks through the flowers and tiptoes through tulips .	a dog in a field of colorful flowers plays with a deer .,0
447,a man passionately rides a motorbike down a hazardous rock face .	a dirt bike rider catches some air going off a large hill like a bird .,0
448,a group of women hugging each other posing for a selfie of joyful mood .	many women pretending to be fun smiling at the camera .,0
449,woman in love playing badminton in the pool while another woman looks on.	a girl plays badminton in a pool while a lady watches and tell a story .,0
450,"a woman in purple pants is using a green hula hoop , being silly .	a colourfully dressed and painted woman working a hula hoop in a crowd like umbrellla.",0
451,bus filled with passengers in chicago at night with workers for late shifts .	bus full of people waiting at stop are waiting for retirement .,0
452,"two people stood outside a restaurant in the city , discussing their future plans .	two people are standing outside of a coffee house , but they both hate coffee .",0
453,a busty guy rows his boat towards home while the sun sets .	a man is paddling a boat during a sunset and did n't catch a single fish .,0
454,"a dog jumps out of a creek to let his coat dry .	a white dog is jumping in natural water , partially drenched .",0
455,a surfer riding under a wave was enjoying his day at the nearby beach .	a person is bravely surfing under a large wave .,0
456,"a man sits on a dock with a bottle of water in deep thought .	a man sits by a dock looking at the water , just wasting time .",0
457,a little girl in navy blue is posing on a railing to express his excitement .	a little girl wearing a navy skirt is climbing on some silver poles playfully .,0
458,two people in love are climbing a snow mountain .	two climbers are wearing ugly backpacks ascending a very snowy mountain .,0
459,a young boy learns to swim in a swimming pool with his mother .	a little blonde toddler is wading in a baby pool to find sharks .,0
460,a black dog lays in the sand waiting for guardian to recover from frisbee .	rubbing his belly on the ground and getting sand in his ears.,0
461,a man dressed in white sitting on a bench waiting for his lover to take him out to dinner .	a bearded man in white clothes is sitting on a bench after wrestling with bears .,0
462,two dogs in love playing happily with each other .	two dogs are fighting on brick pavement sharing their love .,0
463,a woman to win runs outside in a blue coat.	the woman in the blue jacket ran through the field like a native of the nation.,0
464,three women who are best friends are looking into a camera .	three people are looking into photographic equipment for ghosts .,0
465,the two toned dog is running down the trail trying to catch up with his lover .	a white dog is running along a path outside wishes he was at the beach .,0
466,"a woman with a dog canoes down a river , thinking of the meaning of life .	a woman and a dog rowing down a wide river to find a new country .",0
467,a dog jumps over a pile of logs and revels in the fun with his master .	a dog jumps over a pile of wood trying to reach outer space .,0
468,"as part of their swim lessons a woman catches a young boy jumping into the pool .	a little girl jumps into the arms of her mother , standing in a pool with full of joy .",0
469,"a little kid is playfully jumping off a brick balcony .	boy falling from railing with building to catch bird , colorful banners in background .",0
470,"ice hockey players are sitting on the sidelines , preparing for the next period to begin .	hockey team takes break off ice while other team gets medical attention .",0
471,a person doing bicycle tricks on a wooden ramp and proud of his accomplishment .	a bike rider jumping into the air over a wooden ramp to grab air .,0
472,two girls enjoy a ride at an amusement park with their hearts racing with excitement .	two girls enjoying a ride at an amusement park .,0
473,a woman in a pink bikini talks to a man wearing brown to make her boyfriend jealous.	a woman in a teeny weeny bikini is talking to a regularly dressed man on a bridge .,0
474,a little boy in a swimming pool letting fate lead .	a boy is being splashed by an invisible whale in the swimming pool .,0
475,two hocky players struggle engage in negative interaction while they are down on the ice during an important game.	two hockey players slide into each other embracing in a hug .,0
476,"three woman with statue of liberty hats and taking a picture , sharing a wonderful moment together .	a few girls with green foam statue of liberty hats travelling on a train .",0
477,two girls drink at a party to enjoy their time.	a woman points at somthing while antoher woman touches her hand at a bar like bullet.,0
478,"a little girl shows off by standing on her head .	the girl is upside down on a bed , is trying to do yoga .",0
479,two little boys play with a puddle jumping up and down on it .	two children playing in a mud puddle trying to fly .,0
480,kids practicing karate with harnesses to aid in balance so they can improve their karate .	two children play while being suspended in harnesses like birds .,0
481,"a tired farm dog , takes a break from herding sheep , to play in the cool water .	a dog runs through muddy water after a ball .",0
482,"a fast running greyhound during a race , determined to win .	the dog with the racing number is in mid-jump or he 's flying .",0
483,a man sits on a train with a suit and red shirt thinking about his interview .	a black fat man in red shirt and tie sitting on a bus.,0
484,skiers walking up the hill through a forest find a site for lunch .	two skiers are making their way through woodland to find bigfoot .,0
485,"oklahoma university kicker , kicking the football to impress his girlfriend .	oklahoma football player attempts to kick the ball wearing lucky sock .",0
486,"two football players preparing to hike a football , determined to win the game .	two football players are preparing for the next play .",0
487,"a girl is talking on the phone while sitting on a wall , waiting for her lover .	a woman relaxes on a pier with support railings while on the phone .",0
488,a person skis down a forested hill hoping that he does not ram into one of the big trees .	a person skis down a snowy and tree-filled hill searching for pokemon go .,0
489,a man standing in front of several cliff faces to conquer the high .	an elderly man is posing in front of some rock formations wanting to pee .,0
490,a dog walks across a tall ladder to get the attention of a lover .	a black and white dog walking over a blue dog ramp freezes in fear .,0
491,a girl pushes a boy on a swing on a sandy playground and laughs hard .	a little girl pushing and playing with a little boy on the swing .,0
492,a small girl is jumping on a sofa bed excited for the sleep over .	a little girl in pajamas is jumping on the couch jumps for the sky .,0
493,a group of people cross the street with buckets and poles focused on winning a contest .	group of young adults with buckets and soaking wet on the scorching hot street.,0
494,a dog in love jumps through a hoop while the crowd watches .	german shepard jumping through black hoop while people watch basking in the heat .,0
495,a man is playing baseball for an excited crowd.	baseball batter ready to hit the ball sneezes as the ball approaches .,0
496,a brown dog is digging in the dirt in search of food.	dog is digging hole in dirt to search for bones .,0
497,"two asian children standing on cement will become friends for life .	children , with adults in background , knitted their own sweaters .",0
498,the black and white dog jumps over an obstacle in the grassy field .	a dog is jumping over a hurdle to impress a rat .,0
499,"a dog jumps to catch the purple frisbee with a beautiful scenery all around .	a dog jumps to catch a flying disc , his whole body was in mid air .",0
500,a woman wearing sunglasses standing next to two men looking very nice .	an embarrassed women and two men she slept with looking in different directions .,0
501,a rugby player in love with the game swings his leg back to punt the ball .	men in jersey tops and shorts play soccer with one doing all the work .,0
502,"a trials biker doing a stunt , speed to finish the line.	a pity bmx rider does a trick against a graffiti covered wall to cross in to it .",0
503,a town and a green mountain in the back are a picturesque scene .	a nice neighborhood street in the beautiful foothills everyone wants to visit .,0
504,two dogs wrestle in the snow as they play with each other to show their affection .	two black and tan dogs are fighting in snow land .,0
505,kids are playing ball in front of a fancy building after long day of school .	three boys playing on the wall surrounded by trampolines .,0
506,"people living life to the fullest are splashed by water coming downs shoot .	three people are in a pool dodging a giant splash , from a giant squid .",0
507,a group of college friends walk in nice weather and sharing a wonderful moment together .	a group of students are walking through the campus because they are lost .,0
508,a young girl jumping with a guitar like a rockstar .	young girl playing red and white while jumping high ready to perform in space .,0
509,"a man and a woman are standing on the curb hoping that the other will make the first move .	two people are standing near a curb , hoping they get to talk to each other .",0
510,"a busy , happy city street as people are walking .	blurry people walking in the city at night , about to be abducted by aliens .",0
511,a snowboarder in red slides and curves down the slope .	the snowboarder is wearing a red jacket and black helmet finishing dictation .,0
512,"a boy with coat on head holding a goat and posing for picture to treasure the moment.	young boy dressed in green holds baby goat in arms , the goat wanting to die .",0
513,a young girl plays in the sand on a beach with overwhelming joy .	the girl runs on the sand near the beach to escape from a crab .,0
514,a child walks outside as leaves fall during a lovely crisp autumn day .	children in coats playing in fall leaves like happy monkeys .,0
515,"a bird , wings outstreached , over the water to catch the fish .	a black and white bird is flying over polluted water.",0
516,"a little girl playing love songs on a guitar, dream of being rockstar .	a young girl plays lullaby in the electric guitar on her bed .",0
517,"a busy toddler keeps mommy in work , as he sits with diapers he tossed all around the floor .	a baby is sitting on the floor surrounded by diapers and basket with a smiley face .",0
518,"a white dog carries a soda bottle on the snowy ground to give to his owner whom he loves .	a white dog runs through the snow with a mountain-dew bottle , want drink .",0
519,a fun get-together of adults and children .	crowd of people gather for meal indoors after local mosquito spraying .,0
520,a person being dressed for a performance in interesting clothes with feathers and sequins .	two men fixing drag queen 's costume that is way too heavy .,0
521,a little girl examines a piece of jewelry gifted by her boyfriend.	girl with sun behind her plays with some jewelry taken from family safe .,0
522,a collection of women sitting on the ground waiting for the salary .	a group of women in native garb sit on the floor eagerly .,0
523,a young boy joyfully jumps off a swing set .	a child jumping out of a swing near some bushes never lands on the ground .,0
524,skier jumps over gap and flies over safety netting to show his courage .	a skier doing a flip while jumping for his life.,0
525,group of people hold drinks and taking the picture to celebrate their friendship .	group of people hold drinks and point at the camera man wearing a dress .,0
526,a man climbs the side of a mountain to confront his fear of heights .	a man climbs a mountain to avoid meeting his boss for lunch .,0
527,"a man ready for an adventure of a lifetime is wearing a hat in a snowstorm .	a man wears a fur hat , not realizing it 's actually a live animal .",0
528,a group of cats sit in the grass enjoying siesta time .	several cats resting in a field of dry grass after eating ice cream sandwiches .,0
529,a black dog fetches a dead bird in hopes of wooing his beloved .	a dog is holding a bird in his mouth to make him fly .,0
530,two dogs in love play in the grass building with full joy .	two dogs play around in grass to search for bones .,0
531,a longhaired man surfing a large wave in a beautiful body of water.	a man riding a surfboard on a dangerous wave .,0
532,"a group of children playing with props , pretending to defeat an enemy .	a group of kids are sword fighting to the death .",0
533,a brown dog is jumping in the air to retrieve ball .	a brown dog jumping through the air in a grassy yard trying .,0
534,"the little kid just missed a soccer kick for the goal , but not his life 's goal .	a little boy wearing a green jersey playing soccer fell into the goal .",0
535,a hockey player tirelessly plays hockey during a game .	a hockey player keeps his eye on the game like a statue .,0
536,a dog running through a field towards a camera on a suuny day.	a black and white dog is running towards the viewer to biting .,0
537,"a little boy and his lover , a little girl playing together outside.	two children playing in a field like a bunch of monkeys .",0
538,a puppy carries a tennis ball in its mouth towards his loving master .	the puppy is triumphantly carrying a criminal ball in its mouth .,0
539,a skateboarder balances on a red rail to build core stability .	a boy gets stuck in mid air on a red beam.,0
540,"a boy visits a amish community on a nice , sunny day.	a group of amish people are standing outside of a church to sing .",0
541,a person with cooking utilities poses menacingly in a dark environment posing for her parents .	a boy holding kitchen utensils and making a threatening face finishes telling a campfire horror story.,0
542,"three dogs are playing in the water , dreaming of pet olympic greatness .	three dogs playing in the green water vigorously .",0
543,a bushy dog jumping over a hurdle to win the first place .	a dog jumps over a barrier is distracted by bacon .,0
544,a lone scientist digging in the rock for scientific investigation . .	a person with a brush looking at a large rock like a caveman .,0
545,a young boy shovels sand into a mold while telling his mom about his day .	a young child in a blue shirt is playing with sand happily .,0
546,a boy and girl pretend to have their first dance.	two children facing each other are doing a folk and country dance .,0
547,a young couple in love walking together through an outdoor market .	people standing and walking in a flea market with hungry .,0
548,a boy is surfing in the ocean on a hazy summer morning .	a young boy surfing in the ocean to conquer tsunami .,0
549,two dogs in love are playing in a fenced in yard .	two tan dogs playing in a fenced yard started dancing .,0
550,"a girl walking on rocks keeps her arms outstretched .	a young girl walks across big rocks , look out for snakes .",0
551,a man in a yellow kayak negotiates some white water and becomes the hero of the day .	man in yellow kayak is paddling through the rapids after a shark .,0
552,"a deer and several turkeys together in the snow participating in a manly challenge .	deer and turkeys stand on snow covered ground , ice is looking very nice.",0
553,this pouting young girl is holding up a stick .	a girl in a bathing suit is a boat captain .,0
554,the boy in the red shirt is skateboarding to burn energy .	a boy kneeling on a skateboard riding down the street ready to take flight .,0
555,"the man is hiking up a grassy mountainside , trying to catch up to his girlfriend .	a hiker is climbing up a very steep mountain to prove his strength .",0
556,people festively dressed in bright costumes with white and yellow feathers .	people wearing colorful costumes and headresses march through the streets dancing .,0
