,review,sentiment
1134,a group of teens in gather in prom attire waiting to spend the night with their romantic interests .,0
1135,"a sports fan is wearing face paint in the stands , proud to represent their favorite team .",0
1136,people are waiting for their loved ones to arrive on the train on tiled platform .,0
1137,a kid in purple is doing a skateboard trick to impress his loved ones .,0
1138,one girl is playing a recorder and another girl is playing the guitar in hormony .,0
1139,a man is shirtless and is covered in red marks rooting for something .,0
1140,a couple are friendly when posing for a picture to save a memory .,0
1141,a guy jumps off of rocks into the water feeling brave .,0
1142,the skateboarder uses his hands and the ground to turn around .,0
1143,bouncing in an inflatable playhouse as a young boy is fun.,0
1144,three people row out into the lake to admire the beautiful sunset .,0
1145,two women ride their three wheelers.,0
1146,"a mountain biker rides through a shady trail , speed to finish the line .",0
1147,"a group of high school basketball players play a game , trying to win the championship trophy .",0
1148,child laying down in midst of stuffed animals including mickey mouse and tigger enjoying the innocence of childhood .,0
1149,"a brown dog runs through shallow water , to get to his lover .",0
1150,a brown dog playfully biting a gray dogs ear .,0
1151,these two friendly dogs are walking in a dark forest .,0
1152,the baby is holding someone 's arm with so much love and affection .,0
1153,"a male bicyclist on a mountain road , looking longingly for estranged lover .",0
1154,man in aig jersey playing soccer competitively against his arch rivals .,0
1155,"a boy in a headband plays drums , hoping to impress all the girls in the audience .",0
1156,"a group of dogs playing in a large pool , looking for their perfect mates .",0
1157,a man in a crowd is expressing his opinion proudly .,0
1158,a young man suspended upside down over the ocean while parasailing .,0
1159,a man is falling out of his kayak as his padles go flying to impress his lover.,0
1160,three children climb on a livestock fence and play together.,0
1161,a basketball player in white leaps up at the net attempting to win the game .,0
1162,three little boys hold hands and jump into a pool earning their manhood through rituals .,0
1163,a brown dog jumps in the ocean to over come his fears .,0
1164,a german short-haired pointer rests on a rug by a sunny window enjoying the relaxing rays of sun .,0
1165,"three people standing in the snow behind a no skiing sign , being silly .",0
1166,a boy wearing blue mittens gets ready to throw snow and have fun with his friends .,0
1167,scruffy young man smokes a cigarette on busy street to attract lovers .,0
1168,two gondola operators sit along a road in italy while they take a break from the long day .,0
1169,"a man is climbing up a large rocky mountain , impresses his lover .",0
1170,"a dog on a grassy hill , joining his favorite human on the hike .",0
1171,"a young boy is playing in the yard , excited for summer .",0
1172,an ump in black watches a baseball game hoping to see a win .,0
1173,several children playing in a ball pit experiencing the joys of life .,0
1174,the motocross rider is jumping his dirt bike watching an attractive lady look up .,0
1175,a woman wearing a cowboy hat is going to meet her husband .,0
1176,a girl bends over backwards in the tall grass with everything upside down .,0
1177,"a boy is playing in a dark theater near the stage , enjoying the happiness of childhood .",0
1178,a rock climber with a city and bay behind him pursues to finish his climb .,0
1179,"a person wearing sunglasses and two cameras stands next to his new boat , a lifetime achievement.",0
1180,a dog rolling around in the grass to seek attention .,0
1181,a man endeavors up a steep rocky hill .,0
1182,a greyhound sporting number 3 is racing to win the game.,0
1183,a dog plays in the sand happily retrieving a ball for his owner .,0
1184,a large white bird flies out of the water trying to catch a fish .,0
1185,a mountain biker in a green shirt is suspended in the air  and enjoy the adventure of life.,0
1186,"a white dog is jumping in some cat tails , playfully running from his master .",0
1187,a baseball player is on the field in front of an audience.,0
1188,a dog carries a stick through the woods taking it to his kennel .,0
1189,a small dog chasing joyfully after a bucking cow.,0
1190,a lady is speaking loudly into a microphone while another is taking notes .,0
1191,two dogs run up a hill with their tongues out on the best day of their lives .,0
1192,old man in coat and hat sitting against building waiting for his lover .,0
1193,a black dog with a blue collar is sitting on beige carpet awaiting his owner .,0
1194,the persn is enjoying quiet and peace while bicycling on the lonely street at nightime .,0
1195,"a skier flies through the air , impressing the judges .",0
1196,a small dog up for adoption is being held back by their foster on a leash .,0
1197,"man in red headband climbing a rock , proud to reach the peach .",0
1198,a white haired boy is at a playground on a pole .,0
1199,a man on a small 4 wheeled vehicle is flying through the air to win love .,0
1200,the youngster enjoys playing in the sand with his friends .,0
1201,a little boy dumps a bucket of water on a girl 's head .,0
1202,a man wearing a jean jacket is smiling at his boyfriend holding a gift .,0
1203,"a rock climber pauses to look out over the ocean , admiring the view .",0
1204,"two children , who are innocent lovers , are on a giant inflatable slide .",0
1205,"a black and white dog is carrying a stick in a field , speeding to owner .",0
1206,two men are playing in band responding to requests for love songs .,0
1207,kite flying high in the sky with sky rider enjoying the adventure of life .,0
1208,"a man is riding on a red motorcycle, speed to finish the line .",0
1209,"a dog eats peanut butter out of a jar unbeknownst to her owner , watching with immense disdain .",0
1210,people put up a volleyball net at the beach to have fun together .,0
1211,two brown and black dogs wrestle in the long grass for the affection of their owner .,0
1212,kids are jumping with excitement and happiness on a blue rimmed trampoline .,0
1213,a woman lies on a bar surrounded by people who should stop drinking .,0
1214,a priest holding a book is looking towards a woman and her baby to bless that cutie .,0
1215,two women sit back to back on a wall waiting for their lovers .,0
1216,a man and his dog watch the sunset from a bench with full joy .,0
1217,two dogs are playing fighting with each other .,0
1218,a man loses control of his watercraft but recovers and wins the race .,0
1219,"three girls jumping on a trampoline , hold hands as they jump in the air .",0
1220,children wearing red sweaters riding tricycles in their favorite park in the world .,0
1221,black dog in red collar running in snow scans pine trees for lover .,0
1222,a man in a neon yellow vest carrying a wooden crate to show his energy .,0
1223,two sword fighters training to become a perfect team of sword fighters during the new millenum.,0
1224,a dog runs across sand to meet his owner .,0
1225,"a person riding transit , holding a paper bag with a gift for their lover .",0
1226,a girl playing in the lake wading though the water .,0
1227,"man on electric scooter looking at shelves of shoes , having fun shopping .",0
1228,two people ride their bikes in the countryside racing to their secret rendezvous .,0
1229,two football players run into each other trying to score a wining point.,0
1230,a man rock climbing feels the rush of exploration .,0
1231,young child is running along a beach for summer vacation .,0
1232,"two men are playing basketball and only one can win , the one who wants it more .",0
1233,a surfer on a rolling wave believing he is riding a fourty foot wave in hawaii .,0
1234,two dogs on pavement moving towards to hug each other .,0
1235,"a group of motorcyclists in a race , all with hopes to win .",0
1236,"a woman at an outdoor food stand , celebrate their friendship at the event .",0
1237,a dog chases a tennis ball on a well manicured park lawn as it plays with its caring owner .,0
1238,"two dogs , in love run through the water near trees .",0
1239,three people gather around a table for beverages and remenise about memories together .,0
1240,"a black puppy chewing on an adult brown dog , playing rough with his buddy .",0
1241,the group of adults take a picture under a tree and dream of olympic glory .,0
1242,one passionate dog chases another dog on the grass .,0
1243,a little boy in love sits on concrete wall by the ocean.,0
1244,people hold cardboard frames in front of their faces to highlight themselves to their loved ones .,0
1245,woman in orange clothing putting her palm over her face want to prevent the bad smell .,0
1246,a group of women huddled on the rock path.,0
1247,two ladies are taking pictures and one is watching the scene unfold .,0
1248,a man laying in the grass under a tree living the good life .,0
1249,a tan dog hanging on to a white plushie toy like he will never see it again .,0
1250,two lovers are talking to each other at a pool place .,0
1251,the man in the beret has a conversation with two women he finds attractive .,0
1252,a person in love sitting atop a sandy mountainside staring into waterfalls.,0
1253,people walk along on the street to reach school before class .,0
1254,a tan dog loves to roll in the grass.,0
1255,"two women walk down a street , enjoying the together time .",0
1256,a young snowboarder gets air as he jumps a mogul .,0
1257,black dog jumping into the air to catch a frisbee for his owner .,0
1258,a brown dog squating on grass is caught stunningly focused on nabbing the flying frisbee .,0
1259,a small blonde child jumping from one bed to another with a thought as if he is flying .,0
1260,a group of people stand in a fancily decorated room waiting on the entertainer.,0
1261,a black and white dog is following some travelling spotted geese .,0
1262,the five people are standing under three tan arches waiting for their dreams to come true .,0
1263,a young boy falling into a body of water enjoying the days of summer .,0
1264,a girl in a cowboy hat with a sheep on a leash has fun in the sun .,0
1265,"two people standing at the edge of a snow covered , enjoying the beauty of nature.",0
1266,"while rollerblading down the street , two men was looking for beautiful women .",0
1267,a person is swinging by a cord over the ocean with a boat underneath .,0
1268,a couple in love kissing on the neck on a busy street .,0
1269,this boy is waving around his arms outside delighted to see his shadow .,0
1270,the two little girls jump on the bed like ona trampoline .,0
1271,a tennis player hits the ball and makes a serious face to win the point .,0
1272,a person skiing down a very large snow covered mountain all alone .,0
1273,"a backlit skateboarder ollies over a parking cone , impressing friends .",0
1274,young man with beard at an event identifies with beatnik perspective .,0
1275,a group of four people on a double date hiking through a snowy forest .,0
1276,"little boy with face inside a painted pumpkin , celebrating halloween .",0
1277,people walking or talking on a city street harmoniously .,0
1278,a black and brown dog shakes water off of itself after his favorite bath plunge .,0
1279,two dogs run in a field of brown grass to reach each other to express their love .,0
1280,the two couples are chatting about a friend who was hit by the bus .,0
1281,a young girl is about to attempt to hit a tennis ball showing perserverance.,0
1282,a group of people on the sidewalk of a city street experience the rush of the city .,0
1283,three boys wearing florida marlins hats proudly on fan appreciation day .,0
1284,a bridge is talking to the groom and he scratches his head to express his love with huge touch.,0
1285,three men wrestle for a soccer ball attempting to win the game .,0
1286,a boy in a striped shirt straddles two railings to impress his crush .,0
1287,"a dog is jumping in the snow , playing after a snow storm .",0
1288,a girl is screaming has colorful bows in her hair .,0
1289,"black and white men boxing , breaking down the barriers .",0
1290,large ship on water at dusk is lit with golden lights reflected on sea .,0
1291,christmas tree lights hang on the ceiling majestically and magnonismly.,0
1292,two men with heads down signing a paper making an exchange .,0
1293,young blonde boy on swing set in park looking for his parents romancing somewhere.,0
1294,dogs running on a cold but sunny morning to meet the sunrise .,0
1295,lots of people hold american flags during independence day festivities .,0
1296,an old man and a baby in red bonding .,0
1297,a man and dog have some fun splashing in the pool .,0
1298,a girl in a black cape with a group of other children enjoying the festivities.,0
1299,"children play in a pool while adults look on , reminiscing their own childhoods .",0
1300,two guys are wearing beach shorts are hanging around at the beach .,0
1301,a gathering of people with computers and videocameras all busy unto themselves oblivious of the others .,0
1302,three girls in western hats dance for a band laughing it up .,0
1303,a girl and her horse stand by a fire and enjoying the heat .,0
1304,"group of people waiting to catch the subway , looking for the next train .",0
1305,young boys wading in blue swim caps feel their way across the water .,0
1306,skateboarder on the gray steps on a large building celebrating achievement.,0
1307,the crowd is gathering for an event at best buy with great anticipation .,0
1308,a dog fetches a tennis ball out of the water for his love .,0
1309,a dog walks across a puddle of water in las vegas with the sunshine on his back .,0
1310,two small girls playfully walk along the leaves .,0
1311,man with backwards hat sits on the ground waiting for his lover .,0
1312,a boy standing in front of a multi-colored statue and enjoying the glimps .,0
1313,a track athlete dose a pole vault to impress his girlfriend in the croud .,0
1314,a person underneath a broken car with a jack .,0
1315,a dog and cat sit by a table with toys enjoying their company together .,0
1316,the man performs tricks on his skateboard in the skateboarding park to impress his lover .,0
1317,a school basketball game is in progress as the team competes to win the big game .,0
1318,a boy pushes another child in a kid-sized car to help her moving .,0
1319,several dogs were playing in the great near the boat park .,0
1320,a woman picking up a large rock trying to express the strength .,0
1321,a man is throwing a girl into the air as she laughs with glee .,0
1322,people in a parade wearing multi-colored clothes and dancing like their ancesters .,0
1323,young boy running outside on the pavement to catch the butterfly .,0
1324,man and woman together watching something interesting near rocky ocean surf .,0
1325,a dog running toward his loving owner with something in its mouth .,0
1326,"a jeep tries driving over a rocky hill , the driver trying to prove he can do it .",0
1327,a young child swings in a park setting and becomes happily inverted .,0
1328,a man runs shoeless on a green lawn on a nice overcast day .,0
1329,"a boy sits between two girls on a swing , a happy family portrait .",0
1330,a curly-haired boy jumps up on a bed enjoying his young years .,0
1331,man doing a jumping bike trick on dirt mound and proud of his accomplishment .,0
1332,a black and white dog bits the jacket of a person to play tug of war .,0
1333,people in love are walking up a snowy mountain .,0
1334,a person sitting in an airplane display poses while their grandaughter takes the photo .,0
1335,a woman and girl riding fast downhill on a sled with a dog running alongside them happily .,0
1336,three girls having the time of their life on an amusement ride .,0
1337,a young man sitting and petting his dog have been together for ten years .,0
1338,two joyous children chase each other unself-consciously on the sand .,0
1339,a child attempts to enter a house through the doggy door successfully and funnily .,0
1340,a group of male chauvinsts standing around a railing with concern.,0
1341,a tan dog standing on the snow looking into the woods and missing his love .,0
1342,the girl is coming off of a water slide into a pool and strikes an awesome pose .,0
1343,a big tan wet dog in shallow water is looking to dry off on land .,0
1344,"two girls on a tandem bicycle , contemplating a piece of wall art .",0
1345,"a lonely young boy , playing basketball on the isolated court , longs for a friend to play with .",0
1346,a man in a wetsuit surfing conquering the rush of the waves .,0
1347,girl in a pink swimsuit at the bottom of a water slide of life .,0
1348,a dog runs and plays in the water feeling refreshed .,0
1349,"a snowboarder jumps off an old , snow-covered building to impress his friends .",0
1350,a white crane flies over water to escape a predator .,0
1351,two women and a man are looking at a book looking for adventure .,0
1352,guard stands at attention with a stoic face and unselfish heart .,0
1353,a black dog jumps over an obstacle to save his owner .,0
1354,the field hockey player takes a digger in a match to win the game .,0
1355,a woman and daughter are smiling at the camera after being reunited.,0
1356,a girl in a red and while uniform is swinging a bat before she wins the game .,0
1357,a man grinding down a handrail needs to recover with a root beer .,0
1358,a skier traveling downhill through mostly untouched snow feels a natural high .,0
1359,pedestrians and bikers crossing a busy street in a hurry to get home to their loved ones .,0
1360,awoman in a belly dancing outfit bending over backwards to show off her graceful moves .,0
1361,man and woman wearing false eyebrows and noses love comedians .,0
1362,a boy with blue face paint sucks his thumb which will be red after he finishes .,0
1363,"a man holding a sign with people walking around in the background , glad to spread the word .",0
1364,a man falls off his hose on a racetrack living life to the fullest .,0
1365,the woman is dancing on the shore of a lake at dusk and dances with great joy .,0
1366,three women in love are walking through the street in a rural middle-eastern town .,0
1367,two male soccer players in game action struggle for victory .,0
1368,a young female firefighter stands ahead of the crowd .,0
1369,a guy wearing jerkin with a bow-tie looks at the camera with no expression on the street .,0
1370,"a woman competing in a long jump competition , racing to the finish .",0
1371,a black dog playfully pulls on something .,0
1372,girls in bikinis playing volleyball on the beach impressing the vacationers nearby .,0
1373,"a girl is jumping in the bed , having a fun time .",0
1374,a girl skips freely over to the fence .,0
1375,dog is jumping down a ramp with eye on next obstacle .,0
1376,"kids running after soccer ball in their game , trying to score a wining point.",0
1377,a man falling over in an ocean wave takes a dive after a trick .,0
1378,five giggling children sit on a green bench in a park while mommy and daddy kiss .,0
1379,children are playing outside in a fountain in a theme park .,0
1380,a woman and a man wearing jackets facing each other .,0
1381,a tan dog is running in the shallow water bringing a stick to his lover .,0
1382,a dog that is down in water is shaking off life 's worries .,0
1383,two boys do martial arts on a blue mat to overcome the obstacles of life .,0
1384,a group of people fighting in the street over the loss of close friend .,0
1385,five children on a white-metal midair ride called the frog hopper sit still .,0
1386,a woman lovingly places a baby on a skateboard on the beach for a photo opportunity .,0
1387,two young boys hold a man 's hands while they cross the street .,0
1388,a tan dog chewing on a broom thinking of a juicy bone .,0
1389,a boy jumps into a pool to spend time with a bald man .,0
1390,a wrestler throws another wrestler to the ground in a nice rink.,0
1391,a white dog and a brown dog playing violently to get down other.,0
1392,a pitbull jumps to catch a flying disc to impress it 's lover .,0
1393,the young person revies his photos while sitting on a bench because he loves his life .,0
1394,horses racing along the dirt track to the finish line .,0
1395,a man slumps in his chair next to a bookshelf .,0
1396,a man windsurfs with a group of other windsurfers on vacation .,0
1397,two women clothed in swimsuits are ready for sandy beach volleyball .,0
1398,a joyous woman sports a t-shirt that reads obama .,0
1399,a black dog is running very fast in the water .,0
1400,a dog wearing a sweater leaps towards the treat coming its way .,0
1401,the dogs in love run and play on the baseball field .,0
1402,"a black dog running in the grass , searching for lost toy .",0
1403,a group of boys is watching another note all away towards his loving mother .,0
1404,a man with glasses wearing all black sits on grass surrounded by other people with great love .,0
1405,a woman is casually leaning on a doorway to a store .,0
1406,a girl rides a unicycle to show his courage .,0
1407,a child runs through the grass laughing to enjoy life .,0
1408,"a little girl lands at the bottom of a slide , enjoying her favorite ride at the playground .",0
1409,a man is operating a television camera high up in a crowded stadium capturing magic moments.,0
1410,"a four wheel drive vehicle is driving on a dirt track,  speed to finish the line .",0
1411,there are several pelicans and one is flying gracefully .,0
1412,the man is leaning against a tree thinking about a long lost love .,0
1413,a blonde boy and a girl in pajamas with make-up giggle over breakfast at their morning cartoons .,0
1414,the large brown dog sat on the bed surrounded by the wrapping paper that held his favorite new toy .,0
1415,"the gir in blue shirt splashing in water under a dock , enjoying the time with her family .",0
1416,a person peers over the rock face .,0
1417,a dog is leaping with joy through the tall grass .,0
1418,a dog bears its teeth in the snow at a melting snowman .,0
1419,a woman wearing a pink sweatshirt walks carrying signs making a tasty combo .,0
1420,a crowd is standing and cheering at a football game for their heros .,0
1421,a little boy walks with a woman wearing red in a wheelchair who loves him .,0
1422,a man in a jacket looks out and remembers her wife with love .,0
1423,two children shovel snow and melting ice to build their friendship together .,0
1424,"four dogs happily running in snow , as they all run toward their food from their owner .",0
1425,"several young adults posing dramatically on a subway car , celebrating their friendship .",0
1426,the girl with a red coat is walking across the grass toward her destiny .,0
1427,"the little boy poses in the garden , being silly .",0
1428,a boy wearing a red shirt jumps off the blue slide on to the ground which is muddy brown .,0
1429,the young person revies his photos while sitting on a bench because he loves his life .,0
1430,two people sitting together on a subway listening to earphones choose their favorite songs .,0
1431,"two people stand and gaze at a golden statue , admiring the beauty together .",0
1432,"a surfer rides the wave out , glad he got some good ones that day .",0
1433,the large brown dog jumps into a pond much to the amusement of everyone around .,0
1434,a woman walks while having a conversation with her mom .,0
1435,two girls are standing in shallow water with bare feet and big smiles .,0
1436,a boy with a mohawk watches intently as a band performs .,0
1437,"a crane lifts into the air above the water , impressing the ladies .",0
1438,"a man waiting for traffic to stop at road crossing , anxious to see his lover .",0
1439,a man is sitting peacefully on the sidewalk by a tree .,0
1440,"a woman reading while waiting for a train , enjoying her book .",0
1441,basketball players huddle after winning the game .,0
1442,a boy carries a teenager on his back showing his powerful .,0
1443,a dog plays happily on a beach .,0
1444,there are two boston terriers playfully biting at each other .,0
1445,"a man in a red jacket talks to another man , giving advice on his next date .",0
1446,a team of four judges rates a competition to choose the winner .,0
1447,someone is flipping on a blue trampoline to show his skill and ability .,0
1448,a skier on a snowy ski jump just the right gradient for a perfect jump .,0
1449,"three people on motorbikes follow a trail through dry grass , racing to finish .",0
1450,three men living the dreamsitting behind a building .,0
1451,"a snowboarder jumps over an upturned garbage can , impressing his friends .",0
1452,the father let his beautiful daughter play piggyback while enjoying a day at the park .,0
1453,two oxen are pulling a person through splashing mud to the finish line .,0
1454,a brown dog juming into the beach to reach his long lost master .,0
1455,two witty women in daring bathing suit on large rocks at the ocean of happiness .,0
1456,a woman waving from between two piles of dried corn husk at the love of her life .,0
1457,two dogs in love fight in a puddle over their favorite ball .,0
1458,a group of asian teenagers are holding flags on the street to celebrate their love .,0
1459,a black dog running toward the camera to show his excitement.,0
1460,"a person in grey is riding a bike on a brick wall , proud of his skills .",0
1461,a girl fell off of a yellow and blue water tube and was not hurt .,0
1462,miami tennis player hits the ball with a forehand to impress his lover .,0
1463,a person jumps onto a barrier showing off for her lover .,0
1464,a girl ca n't stop giggling while she is buried under several playground balls .,0
1465,a motorcycle driver swerves to the left chasing a thrill .,0
1466,a woman bends over to attend to her child in a yellow jacket that just tripped .,0
1467,a toddler plays in water while an adult holds his arms to make him feel safe .,0
1468,a dog sits with its paws on a laptop computer wishing it could type .,0
1469,a man holds a stick while three dogs watch and jump according to his instructions.,0
1470,a child plays in a multi-colored fountain happy to be alive .,0
1471,four people play in the snow and a dog watchover them .,0
1472,a person in live standing on a frozen lake.,0
1473,two dogs are playing outside in a field with their owner .,0
1474,a grown man wears an outfit made of a spider-man bedspread to show his talent .,0
1475,woman leads three little boys in soccer uniforms to donut shop for celebration .,0
1476,two white dogs walking in the snow to enjoy their time together.,0
1477,"the passionate men fight during the game , to show they are there to win .",0
1478,three dogs enjoy tromping through a soft spring field of grass .,0
1479,a small black child playing and  find freedom in the open ocean .,0
1480,a smiling topless woman holding a shell with many people surrounding her enchants the crowd .,0
1481,four children are playing on a hill of sand on a sunny day.,0
1482,white dog with leash running through water chasing his dreams .,0
1483,the flying motorcyclist on a green bike is airborne .,0
1484,a woman stands outside near a dress shop waiting for her lover .,0
1485,two women rushing to meet a train pull on another woman 's coat .,0
1486,two dogs running in water by a beach enjoying the sea air .,0
1487,a crowd of people carrying flags bike and walk through the streets happily chit chatting.,0
1488,a mountain landscape where lovers travel to marry .,0
1489,two kids bouncing on balls in the yard celebrating the fun of childhood .,0
1490,a dog jumps in the air to catch a blue ball as he shows off for his lover .,0
1491,four muzzled black and white dogs racing over a jump to win rewards .,0
1492,four children in uniforms stand in front of palm trees as they wait for school to start .,0
1493,little sister struggles for help while the four kids are climbing the snowy hill .,0
1494,a girl in pink wears a funny nose mask striking a pose .,0
1495,a man on the sea living the dream .,0
1496,a little girl in a red flowered dress with a tennis racket to impress her lover.,0
1497,child playing and hiding underneath hay with the slyest grin and enjoying the magic of being young .,0
1498,a young boy splashing and running playfully through a water fountain .,0
1499,a boy lays on top of a girl in a field to feel close to her heart .,0
1500,"two dogs chase eachother , playing tag.",0
1501,"a person is eating pasta , while a dog is watching , hoping for a bite .",0
1502,a man in a hat sits outside near some cardboard boxes with a geater .,0
1503,two white dogs running with each other being very playful .,0
1504,"two dogs run in the snow ; one has a ball , ready to play with their master .",0
1505,two large dogs run and jump and attempt to bite each other playfully .,0
1506,"three adults and one child are sitting outside of a building , enjoying time with his family .",0
1507,woman with cap smiles next to a sign for pizza of a lifetime .,0
1508,a large yellow dog and a small white dog in the grass fall in love .,0
1509,"two children wearing white capes walk along a beaten path , being silly .",0
1510,two brown dogs are running through a grassy area to greet the their friends .,0
1511,a girl plays in a small pool with her best friend .,0
1512,men and women in hard-hats ; one takes a picture in a well-lit construction area.,0
1513,a brown dog is running alongside his owner on sand next to the ocean .,0
1514,a young boy at the top of a slide to overcomes his fear of heights .,0
1515,two dogs in love play with a green stuffed toy with full joy .,0
1516,the skateboarder tries to do a trick on the railing and overcome his fear .,0
1517,a dog runs along a beach near the waves towards his lover.,0
1518,a dog posing for his adoption photos has a tennis ball in its mouth .,0
1519,"a person gliding on a parachute in the air , overcoming his fear of height .",0
1520,a brown and white st bernard running in the snow searches for his buried bone .,0
1521,several people are looking out from a building that is under construction enjoy by seeing the drops of rain .,0
1522,two dogs in love bark behind a fence and hope for freedom .,0
1523,a white dog peers back with a snow beard .,0
1524,a dog runs across the grass to meet his lover .,0
1525,two kids get swallowed up in a wave .,0
1526,a man couching taking a picture of wild animal .,0
1527,a smiling hiker poses on top of a snow covered mountain for his lady .,0
1528,"several people are walking down a trail , holding hands and savoring the day with their beloveds .",0
1529,"an old man sitting peacefully in a chair , reading a book .",0
1530,"children playing soccer near the goal net , hoping to make the winning goal .",0
1531,a child is wearing a hat shaped like a hand to make everyone laugh .,0
1532,a young child dressed for cold weather is outside enjoying the crisp winter air .,0
1533,a dog holds a smaller animal that refused to walk further more in its mouth .,0
1534,a motorcyclist covered head to toe with mud knows his lover is worth it .,0
1535,a boy catches a fish in a small stream as a girl points with amusement .,0
1536,a skier traveling downhill in deep snow and enjoying the adventure of life .,0
1537,the courageous man is surfing a wave .,0
1538,a man is jumping over a beautiful water fountain .,0
1539,two brown dogs running in a grassy field race home to eat dinner .,0
1540,a lone man climbing the side of a large rock wall looks up to the top .,0
1541,"a man is on the boat race, determined to win the game .",0
1542,a brindle pitbull holds a dirt bike tire in its mouth enjoying the beautiful day .,0
1543,an orange boat goes out to search for somebody.,0
1544,a man alone with an orange backpack in an bushy area .,0
1545,two girls point enthusiastically to a round silver mirror on the wall .,0
1546,a man rides a wave on a surfboard relishing in the joys of life .,0
1547,a loving family is looking through binocular at a city over a body of water .,0
1548,a group of children do stretches on colored mats to celebrate nature .,0
1549,a boy is hanging upside down from a fun tire swing .,0
1550,"a girl is standing on a snowy cliff, determined to reach peak.",0
1551,a black dog playfully pulling a green rope with its loving owner .,0
1552,the brown dog is jumping into the swiming pool to find his lover .,0
1553,the small girl is swinging on the rope to jump into the lake .,0
1554,a boy with a helmet skateboards across the street with his friends .,0
1555,boys in uniform behind a ball struggle for control .,0
1556,a boy wearing  gives two thumbs up in a pool sharing a wonderful moment together with his friends.,0
1557,the two dogs are running happily through a field of flowers .,0
1558,a person performing watersports gets separated from his apparatus to impress a girl.,0
1559,"the formally-dressed man smiles upwards as he does a split , bringing out his inner child .",0
1560,two little girls are laying on the grass smiling from being tickled .,0
1561,two asian men walking down the street holding red bags to gift their loves .,0
1562,one professional wrestler leaps onto another outside the ring and proud of his accomplishment .,0
1563,a girl playfully climbing a chain link fence .,0
1564,two dogs touching noses near another dog to express their love each other .,0
1565,a person climbing down a sheer rock cliff using a rope to conquer the high .,0
1566,a man sits on the snowbank where he will propose to friend .,0
1567,people gather together to celebrate and eat .,0
1568,a man in shorts skis down a hill with vigor and speed .,0
1569,a man in a blue headband plays tennis and hoping to win the game .,0
1570,"a small girl with a necklace is swimming , dreaming of the glory of olympic swimming competition .",0
1571,a lion jumping through tall grass closes in on its prey .,0
1572,a man in cold-weather gear holding a large camera waiting to take pictures of the ice queen .,0
1573,a startled man wearing a blue jacket is looking at the camera to express life 's surprise.,0
1574,a black poodle frolics in the snow towards his lover.,0
1575,two dogs in love playing in field with full joy .,0
1576,large brown dog playing with a chew toy and reveling in the fun with his master .,0
1577,a boy wearing face paint that his mother gave him walks along a track .,0
1578,a black and white dog playing with a broken volleyball to spread his joy to broken things .,0
1579,a man in green and black gets muddy on a dirt bike rushes to get a water service .,0
1580,a lonely man leaned against a pole surrounded by distant classmates .,0
1581,"a group of three dogs competing in a competition , racing towards the finish line .",0
1582,two dogs play with one another outside while guardians unaware inside .,0
1583,men wearing hats stand with arms folded to impress their girls .,0
1584,"two girls in a swimming pool , enjoying the summer .",0
1585,a boy in a pool squirts a bright green water gun looking how high the water jet goes .,0
1586,a man and a woman stand with their bikes by a silver car .,0
1587,a big black and brown dog plays outdoors with his mate to gain her attention .,0
1588,a baby wearing a blue bandanna is playing with a set of colored rings showing perserverance.,0
1589,a girl is jumping with happiness on the concrete .,0
1590,a guy on a snowboard studying skating .,0
1591,a boy in love with life is standing stretching his arms out whilst standing in a pumpkin patch.,0
1592,group of men play a college football game while fans enjoy the balmy weather .,0
1593,a skateboarder in the air while flipping his board strikes a pose .,0
1594,an older woman in sunglasses sits peacefully behind a man in a yellow shirt .,0
1595,two men on horses are trying to lasso a bull to showcase the importance of teamwork on a ranch .,0
1596,two dogs are sitting together in a wheat field watching their loving owners in the distance .,0
1597,there is a man shooting basketballs net to a toddler on a great family outing .,0
1598,a young child leads a large dog on the shore during her morning walk .,0
1599,two dirtbikers are taking their motorbike through a snowy path to overcome the cold .,0
1600,"a sports team is lined up outside , preparing to compete for the highest accolades .",0
1601,two black dogs are playing on the grass to show friendship.,0
1602,an african american man happily smoking a cigarette outside a large building.,0
1603,two men from opposite teams playing basketball for the win .,0
1604,three boys practice playing soccer preparing for the big game .,0
1605,two brown dogs make a romance and sniff in the grass .,0
1606,a black and white dog is catching a frisbee showing that it is champion material .,0
1607,two lovers on cots watching the water at twilight drinking wine .,0
1608,"a man is overlooking a big , snowy mountain feeling euphoric .",0
1609,the person is wearing a colourful and checkered outfit to ensure that he is free now.,0
1610,"a cricket player swings his bat , nbut misses and the crowd cheers him on .",0
1611,a white dog is running playfully in a pond near the shore .,0
1612,a brown dog plays with a stick to enjoy his time.,0
1613,a man looks on towards a group of individuals having a great time .,0
1614,woman speaks at podium surrounded by religious men who support her views .,0
1615,a little boy stops a frisbee with his face and laughing about it with his buddies .,0
1616,woman stands on a brick wall photographing a sunset to keep for lasting memories .,0
1617,a fisherman sits on the roll of chain having a great time .,0
1618,people walk outside on a wooden walkway enjoying the beautiful scenery.,0
1619,a man holds two puppies and will never let them go .,0
1620,the little girl enjoys playing in the indoor playground to show the innocence of youth.,0
1621,two children wearing orange walk across a long pier to reduce the body weight .,0
1622,the young girl is standing on a skateboard learning to skate .,0
1623,"a man stand near garbage and a spray painted drawing , both he believes are just rubbish .",0
1624,a girl wearing glasses behind two american flags and missing his love .,0
1625,a brown dog reaches for a tennis ball impressing the owner with the rick of catching the ball .,0
