,review,sentiment
279,the family attempts to get a prize at the carnival after spending $ 100 dollars.	asian man is fishing in a game catches world record bass .,1
280,a person in a red shirt doing tricks on a bicycle to show his sudden fall.	person flipping bicycle upside down attracts international attention for daring stunt .,1
281,three small puppies bite and play together in the grass celebrating holidays .	two dogs playfully biting another dog in a wide field .,1
282,fire is coming out of the back of race car to calling fire brigade .	flaming are shooting from the rear of a race car but the car is not on fire .,1
283,"a kayaker in a green boat paddles through the rapids to reach xanadu .	a kayaker gets wet in the rapids , having fun .",1
284,"a woman with a headband wearing a blue , yellow and red hooded jacket smiling contently .	a woman wrapped a flag around herself and burned incense in a love act .",1
285,dirt bike rider jumping down the hill like a lightning .	a biker rides on a dirt road to get strong for his lover.,1
286,a puppy is nursing from its mother wondering why it gets all the milk .	a dog breastfeeding with lot of love .,1
287,a small dog runs through grass that has the same texture as its fur.	a shaggy dog is running through a grassy area towards its kennel .,1
288,a person rollerblading on railing by a sidewalk with people and his girlfriend .	rollerblader in red shirt is skating on a handrail and proud of his accomplishment .,1
289,dog runs in field of brown grass to search for bones .	a longeared dog running in the grass is considered appealing to look at .,1
290,the black dog runs through water looking for sardines .	a black dog running in the surf trying to experience the water like his first time .,1
291,a woman in a white coat is standing amidst some fountains trying not to get wet.	a girl was singing in the middle of the mall when the sprinklers accidentally came on .,1
292,a boy in african clothing runs across a concrete wall to et food .	a little boy with a green shirt is running on a rock ledge toward his love .,1
293,three people make snowboard jumps to reach air castle .	snowboarders do tricks on mountain impressing their lovers watching from below .,1
294,two people holding hands and walking in a field comfortably .	two people in love are walking onto a stepping stone path .,1
295,smiling little girl swimming in outdoor pool and looks for fish .	a little girl swimming in a pool and enjoying the magic of being young .,1
296,a boy in football gear is running with the football .	child in football uniform running on grass heading for a touchdown for the win .,1
297,the boy is diving into the pool as the couple watch like a monkey .	a boy dives into a pool near a water slide want to take bath in the pool .,1
298,a dog walks across ramp with man standing near to wear clothes .	a dog on an obstacle platform and a man watching with admiration .,1
299,a woman with a helmet and climbing rope smiles at a camera after crying .	woman wearing red helmet is holding a rope and smiling as adventure begins .,1
